,videoname,filepath,poi,context,model,label,in_ref,in_tst
4933,id04927/ZiM-1_1cRjY/00118,/nas/datasets/voxceleb2/mp4_dev/id04927/ZiM-1_1cRjY/00118.mp4,id04927,ZiM-1_1cRjY,ref,0,1,0
4934,id04927/c9FqMHbvrE4/00185,/nas/datasets/voxceleb2/mp4_dev/id04927/c9FqMHbvrE4/00185.mp4,id04927,c9FqMHbvrE4,ref,0,1,0
4935,id04927/c9FqMHbvrE4/00139,/nas/datasets/voxceleb2/mp4_dev/id04927/c9FqMHbvrE4/00139.mp4,id04927,c9FqMHbvrE4,ref,0,1,0
4936,id04927/epXuJJhqGEo/00209,/nas/datasets/voxceleb2/mp4_dev/id04927/epXuJJhqGEo/00209.mp4,id04927,epXuJJhqGEo,ref,0,1,0
4937,id04927/n1YivZ0u2OQ/00223,/nas/datasets/voxceleb2/mp4_dev/id04927/n1YivZ0u2OQ/00223.mp4,id04927,n1YivZ0u2OQ,ref,0,1,0
4938,id04927/rlPCWq6G7Lg/00326,/nas/datasets/voxceleb2/mp4_dev/id04927/rlPCWq6G7Lg/00326.mp4,id04927,rlPCWq6G7Lg,ref,0,1,0
4939,id04927/rlPCWq6G7Lg/00272,/nas/datasets/voxceleb2/mp4_dev/id04927/rlPCWq6G7Lg/00272.mp4,id04927,rlPCWq6G7Lg,ref,0,1,0
4940,id04928/0aeqjkcqGWE/00001,/nas/datasets/voxceleb2/mp4_dev/id04928/0aeqjkcqGWE/00001.mp4,id04928,0aeqjkcqGWE,ref,0,1,0
4941,id04928/HfCfohjxMSM/00039,/nas/datasets/voxceleb2/mp4_dev/id04928/HfCfohjxMSM/00039.mp4,id04928,HfCfohjxMSM,ref,0,1,0
4942,id04928/LKgDrfJLsG0/00059,/nas/datasets/voxceleb2/mp4_dev/id04928/LKgDrfJLsG0/00059.mp4,id04928,LKgDrfJLsG0,ref,0,1,0
4943,id04928/RjRlazAoWcg/00091,/nas/datasets/voxceleb2/mp4_dev/id04928/RjRlazAoWcg/00091.mp4,id04928,RjRlazAoWcg,ref,0,1,0
4944,id04928/S2Y9KlsHqho/00108,/nas/datasets/voxceleb2/mp4_dev/id04928/S2Y9KlsHqho/00108.mp4,id04928,S2Y9KlsHqho,ref,0,1,0
4945,id04928/XIXu78GBC8o/00152,/nas/datasets/voxceleb2/mp4_dev/id04928/XIXu78GBC8o/00152.mp4,id04928,XIXu78GBC8o,ref,0,1,0
4946,id04928/XrgZLhI2bFs/00168,/nas/datasets/voxceleb2/mp4_dev/id04928/XrgZLhI2bFs/00168.mp4,id04928,XrgZLhI2bFs,ref,0,1,0
4947,id04928/coSmXNEMDng/00209,/nas/datasets/voxceleb2/mp4_dev/id04928/coSmXNEMDng/00209.mp4,id04928,coSmXNEMDng,ref,0,1,0
4948,id04928/i6Ni2IXwqxU/00235,/nas/datasets/voxceleb2/mp4_dev/id04928/i6Ni2IXwqxU/00235.mp4,id04928,i6Ni2IXwqxU,ref,0,1,0
4949,id04928/odiSBZLPqeI/00255,/nas/datasets/voxceleb2/mp4_dev/id04928/odiSBZLPqeI/00255.mp4,id04928,odiSBZLPqeI,ref,0,1,0
4950,id04939/398GqKlkwbg/00001,/nas/datasets/voxceleb2/mp4_dev/id04939/398GqKlkwbg/00001.mp4,id04939,398GqKlkwbg,ref,0,1,0
4951,id04939/3T6C6heOyik/00037,/nas/datasets/voxceleb2/mp4_dev/id04939/3T6C6heOyik/00037.mp4,id04939,3T6C6heOyik,ref,0,1,0
4952,id04939/Atb1FRpkIFk/00056,/nas/datasets/voxceleb2/mp4_dev/id04939/Atb1FRpkIFk/00056.mp4,id04939,Atb1FRpkIFk,ref,0,1,0
4953,id04939/FN1KGVZaYfI/00068,/nas/datasets/voxceleb2/mp4_dev/id04939/FN1KGVZaYfI/00068.mp4,id04939,FN1KGVZaYfI,ref,0,1,0
4954,id04939/QHsCl_pYbLg/00094,/nas/datasets/voxceleb2/mp4_dev/id04939/QHsCl_pYbLg/00094.mp4,id04939,QHsCl_pYbLg,ref,0,1,0
4955,id04939/TUinVUNNMjo/00145,/nas/datasets/voxceleb2/mp4_dev/id04939/TUinVUNNMjo/00145.mp4,id04939,TUinVUNNMjo,ref,0,1,0
4956,id04939/Ts-wbCbAFH8/00158,/nas/datasets/voxceleb2/mp4_dev/id04939/Ts-wbCbAFH8/00158.mp4,id04939,Ts-wbCbAFH8,ref,0,1,0
4957,id04939/iLanG1aEImg/00193,/nas/datasets/voxceleb2/mp4_dev/id04939/iLanG1aEImg/00193.mp4,id04939,iLanG1aEImg,ref,0,1,0
4958,id04939/isqV0U47Tmk/00214,/nas/datasets/voxceleb2/mp4_dev/id04939/isqV0U47Tmk/00214.mp4,id04939,isqV0U47Tmk,ref,0,1,0
4959,id04939/n6DKkgNyyLQ/00217,/nas/datasets/voxceleb2/mp4_dev/id04939/n6DKkgNyyLQ/00217.mp4,id04939,n6DKkgNyyLQ,ref,0,1,0
4960,id05106/0ebR_kvzhsE/00001,/nas/datasets/voxceleb2/mp4_dev/id05106/0ebR_kvzhsE/00001.mp4,id05106,0ebR_kvzhsE,ref,0,1,0
4961,id05106/3SZx0xoqmz8/00019,/nas/datasets/voxceleb2/mp4_dev/id05106/3SZx0xoqmz8/00019.mp4,id05106,3SZx0xoqmz8,ref,0,1,0
4962,id05106/3SZx0xoqmz8/00015,/nas/datasets/voxceleb2/mp4_dev/id05106/3SZx0xoqmz8/00015.mp4,id05106,3SZx0xoqmz8,ref,0,1,0
4963,id05106/Ej32fCS60-Q/00034,/nas/datasets/voxceleb2/mp4_dev/id05106/Ej32fCS60-Q/00034.mp4,id05106,Ej32fCS60-Q,ref,0,1,0
4964,id05106/JNm1kxeue78/00061,/nas/datasets/voxceleb2/mp4_dev/id05106/JNm1kxeue78/00061.mp4,id05106,JNm1kxeue78,ref,0,1,0
4965,id05106/JNm1kxeue78/00058,/nas/datasets/voxceleb2/mp4_dev/id05106/JNm1kxeue78/00058.mp4,id05106,JNm1kxeue78,ref,0,1,0
4966,id05106/JNm1kxeue78/00053,/nas/datasets/voxceleb2/mp4_dev/id05106/JNm1kxeue78/00053.mp4,id05106,JNm1kxeue78,ref,0,1,0
4967,id05106/iZFOqEybRXs/00096,/nas/datasets/voxceleb2/mp4_dev/id05106/iZFOqEybRXs/00096.mp4,id05106,iZFOqEybRXs,ref,0,1,0
4968,id05106/kB2tdTP3SH8/00109,/nas/datasets/voxceleb2/mp4_dev/id05106/kB2tdTP3SH8/00109.mp4,id05106,kB2tdTP3SH8,ref,0,1,0
4969,id05106/vnygzRNgnd8/00121,/nas/datasets/voxceleb2/mp4_dev/id05106/vnygzRNgnd8/00121.mp4,id05106,vnygzRNgnd8,ref,0,1,0
4970,id05231/0J-oBI_YsU4/00001,/nas/datasets/voxceleb2/mp4_dev/id05231/0J-oBI_YsU4/00001.mp4,id05231,0J-oBI_YsU4,ref,0,1,0
4971,id05231/8dGEQFYjC24/00017,/nas/datasets/voxceleb2/mp4_dev/id05231/8dGEQFYjC24/00017.mp4,id05231,8dGEQFYjC24,ref,0,1,0
4972,id05231/Gd5zXQUTuzM/00033,/nas/datasets/voxceleb2/mp4_dev/id05231/Gd5zXQUTuzM/00033.mp4,id05231,Gd5zXQUTuzM,ref,0,1,0
4973,id05231/JKf9wx2RToA/00049,/nas/datasets/voxceleb2/mp4_dev/id05231/JKf9wx2RToA/00049.mp4,id05231,JKf9wx2RToA,ref,0,1,0
4974,id05231/TfeTINaE27Y/00057,/nas/datasets/voxceleb2/mp4_dev/id05231/TfeTINaE27Y/00057.mp4,id05231,TfeTINaE27Y,ref,0,1,0
4975,id05231/XyV9wZDItek/00088,/nas/datasets/voxceleb2/mp4_dev/id05231/XyV9wZDItek/00088.mp4,id05231,XyV9wZDItek,ref,0,1,0
4976,id05231/hPdD46ujPxs/00097,/nas/datasets/voxceleb2/mp4_dev/id05231/hPdD46ujPxs/00097.mp4,id05231,hPdD46ujPxs,ref,0,1,0
4977,id05231/n-KjShAjUag/00112,/nas/datasets/voxceleb2/mp4_dev/id05231/n-KjShAjUag/00112.mp4,id05231,n-KjShAjUag,ref,0,1,0
4978,id05231/ssCZENtrpXo/00129,/nas/datasets/voxceleb2/mp4_dev/id05231/ssCZENtrpXo/00129.mp4,id05231,ssCZENtrpXo,ref,0,1,0
4979,id05231/werTWSxSLiY/00142,/nas/datasets/voxceleb2/mp4_dev/id05231/werTWSxSLiY/00142.mp4,id05231,werTWSxSLiY,ref,0,1,0
4980,id05235/2L3EXvPHK-o/00001,/nas/datasets/voxceleb2/mp4_dev/id05235/2L3EXvPHK-o/00001.mp4,id05235,2L3EXvPHK-o,ref,0,1,0
4981,id05235/7bwv6HKM7l4/00044,/nas/datasets/voxceleb2/mp4_dev/id05235/7bwv6HKM7l4/00044.mp4,id05235,7bwv6HKM7l4,ref,0,1,0
4982,id05235/E4wnW0AZDFw/00077,/nas/datasets/voxceleb2/mp4_dev/id05235/E4wnW0AZDFw/00077.mp4,id05235,E4wnW0AZDFw,ref,0,1,0
4983,id05235/FQpqQk23Wfg/00100,/nas/datasets/voxceleb2/mp4_dev/id05235/FQpqQk23Wfg/00100.mp4,id05235,FQpqQk23Wfg,ref,0,1,0
4984,id05235/MG_mwFQAs9s/00141,/nas/datasets/voxceleb2/mp4_dev/id05235/MG_mwFQAs9s/00141.mp4,id05235,MG_mwFQAs9s,ref,0,1,0
4985,id05235/XoIXM8c_ZHw/00165,/nas/datasets/voxceleb2/mp4_dev/id05235/XoIXM8c_ZHw/00165.mp4,id05235,XoIXM8c_ZHw,ref,0,1,0
4986,id05235/ajPzT42DCnY/00195,/nas/datasets/voxceleb2/mp4_dev/id05235/ajPzT42DCnY/00195.mp4,id05235,ajPzT42DCnY,ref,0,1,0
4987,id05235/jRHBORqmjns/00226,/nas/datasets/voxceleb2/mp4_dev/id05235/jRHBORqmjns/00226.mp4,id05235,jRHBORqmjns,ref,0,1,0
4988,id05235/nqn8xfQhoEA/00258,/nas/datasets/voxceleb2/mp4_dev/id05235/nqn8xfQhoEA/00258.mp4,id05235,nqn8xfQhoEA,ref,0,1,0
4989,id05235/sGgZR2_uP_k/00303,/nas/datasets/voxceleb2/mp4_dev/id05235/sGgZR2_uP_k/00303.mp4,id05235,sGgZR2_uP_k,ref,0,1,0
4990,id05251/0WSBr-V5j4s/00001,/nas/datasets/voxceleb2/mp4_dev/id05251/0WSBr-V5j4s/00001.mp4,id05251,0WSBr-V5j4s,ref,0,1,0
4991,id05251/0WSBr-V5j4s/00008,/nas/datasets/voxceleb2/mp4_dev/id05251/0WSBr-V5j4s/00008.mp4,id05251,0WSBr-V5j4s,ref,0,1,0
4992,id05251/0WSBr-V5j4s/00004,/nas/datasets/voxceleb2/mp4_dev/id05251/0WSBr-V5j4s/00004.mp4,id05251,0WSBr-V5j4s,ref,0,1,0
4993,id05251/6_equcCVSyQ/00013,/nas/datasets/voxceleb2/mp4_dev/id05251/6_equcCVSyQ/00013.mp4,id05251,6_equcCVSyQ,ref,0,1,0
4994,id05251/AP1wvq3pEO4/00016,/nas/datasets/voxceleb2/mp4_dev/id05251/AP1wvq3pEO4/00016.mp4,id05251,AP1wvq3pEO4,ref,0,1,0
4995,id05251/AP1wvq3pEO4/00020,/nas/datasets/voxceleb2/mp4_dev/id05251/AP1wvq3pEO4/00020.mp4,id05251,AP1wvq3pEO4,ref,0,1,0
4996,id05251/NZNkCD38NWU/00025,/nas/datasets/voxceleb2/mp4_dev/id05251/NZNkCD38NWU/00025.mp4,id05251,NZNkCD38NWU,ref,0,1,0
4997,id05251/NZNkCD38NWU/00029,/nas/datasets/voxceleb2/mp4_dev/id05251/NZNkCD38NWU/00029.mp4,id05251,NZNkCD38NWU,ref,0,1,0
4998,id05251/dp-yk5OspdU/00034,/nas/datasets/voxceleb2/mp4_dev/id05251/dp-yk5OspdU/00034.mp4,id05251,dp-yk5OspdU,ref,0,1,0
4999,id05251/fNWQw1ZlCYw/00035,/nas/datasets/voxceleb2/mp4_dev/id05251/fNWQw1ZlCYw/00035.mp4,id05251,fNWQw1ZlCYw,ref,0,1,0
5000,id05252/14Tx4JC3BRc/00001,/nas/datasets/voxceleb2/mp4_dev/id05252/14Tx4JC3BRc/00001.mp4,id05252,14Tx4JC3BRc,ref,0,1,0
5001,id05252/4EEoV1TWnI4/00013,/nas/datasets/voxceleb2/mp4_dev/id05252/4EEoV1TWnI4/00013.mp4,id05252,4EEoV1TWnI4,ref,0,1,0
5002,id05252/70XRKozi-Hg/00033,/nas/datasets/voxceleb2/mp4_dev/id05252/70XRKozi-Hg/00033.mp4,id05252,70XRKozi-Hg,ref,0,1,0
5003,id05252/CTvFWXu-EfU/00066,/nas/datasets/voxceleb2/mp4_dev/id05252/CTvFWXu-EfU/00066.mp4,id05252,CTvFWXu-EfU,ref,0,1,0
5004,id05252/GVOk2LCl2Ew/00082,/nas/datasets/voxceleb2/mp4_dev/id05252/GVOk2LCl2Ew/00082.mp4,id05252,GVOk2LCl2Ew,ref,0,1,0
5005,id05252/Tot0KJsoI1M/00098,/nas/datasets/voxceleb2/mp4_dev/id05252/Tot0KJsoI1M/00098.mp4,id05252,Tot0KJsoI1M,ref,0,1,0
5006,id05252/jM2bhGHwUAY/00112,/nas/datasets/voxceleb2/mp4_dev/id05252/jM2bhGHwUAY/00112.mp4,id05252,jM2bhGHwUAY,ref,0,1,0
5007,id05252/kV3BUCbxZdM/00123,/nas/datasets/voxceleb2/mp4_dev/id05252/kV3BUCbxZdM/00123.mp4,id05252,kV3BUCbxZdM,ref,0,1,0
5008,id05252/oZ1Knowk_VY/00153,/nas/datasets/voxceleb2/mp4_dev/id05252/oZ1Knowk_VY/00153.mp4,id05252,oZ1Knowk_VY,ref,0,1,0
5009,id05252/wPOgZORoxHM/00164,/nas/datasets/voxceleb2/mp4_dev/id05252/wPOgZORoxHM/00164.mp4,id05252,wPOgZORoxHM,ref,0,1,0
5010,id05268/2x_sWF1XOM4/00001,/nas/datasets/voxceleb2/mp4_dev/id05268/2x_sWF1XOM4/00001.mp4,id05268,2x_sWF1XOM4,ref,0,1,0
5011,id05268/8DzC0yQfOmI/00003,/nas/datasets/voxceleb2/mp4_dev/id05268/8DzC0yQfOmI/00003.mp4,id05268,8DzC0yQfOmI,ref,0,1,0
5012,id05268/E6kQIQCEVAM/00005,/nas/datasets/voxceleb2/mp4_dev/id05268/E6kQIQCEVAM/00005.mp4,id05268,E6kQIQCEVAM,ref,0,1,0
5013,id05268/RzA5BGuxzF0/00014,/nas/datasets/voxceleb2/mp4_dev/id05268/RzA5BGuxzF0/00014.mp4,id05268,RzA5BGuxzF0,ref,0,1,0
5014,id05268/RzwbR1sMyxQ/00022,/nas/datasets/voxceleb2/mp4_dev/id05268/RzwbR1sMyxQ/00022.mp4,id05268,RzwbR1sMyxQ,ref,0,1,0
5015,id05268/RzwbR1sMyxQ/00020,/nas/datasets/voxceleb2/mp4_dev/id05268/RzwbR1sMyxQ/00020.mp4,id05268,RzwbR1sMyxQ,ref,0,1,0
5016,id05268/RzwbR1sMyxQ/00017,/nas/datasets/voxceleb2/mp4_dev/id05268/RzwbR1sMyxQ/00017.mp4,id05268,RzwbR1sMyxQ,ref,0,1,0
5017,id05268/RzwbR1sMyxQ/00015,/nas/datasets/voxceleb2/mp4_dev/id05268/RzwbR1sMyxQ/00015.mp4,id05268,RzwbR1sMyxQ,ref,0,1,0
5018,id05268/WJGuSZOWm8k/00024,/nas/datasets/voxceleb2/mp4_dev/id05268/WJGuSZOWm8k/00024.mp4,id05268,WJGuSZOWm8k,ref,0,1,0
5019,id05268/WoZ_VcIoJ6U/00025,/nas/datasets/voxceleb2/mp4_dev/id05268/WoZ_VcIoJ6U/00025.mp4,id05268,WoZ_VcIoJ6U,ref,0,1,0
5020,id05332/0He2RyOhWxo/00001,/nas/datasets/voxceleb2/mp4_dev/id05332/0He2RyOhWxo/00001.mp4,id05332,0He2RyOhWxo,ref,0,1,0
5021,id05332/4qpVA2Caabw/00011,/nas/datasets/voxceleb2/mp4_dev/id05332/4qpVA2Caabw/00011.mp4,id05332,4qpVA2Caabw,ref,0,1,0
5022,id05332/7QqtbXW0f_w/00018,/nas/datasets/voxceleb2/mp4_dev/id05332/7QqtbXW0f_w/00018.mp4,id05332,7QqtbXW0f_w,ref,0,1,0
5023,id05332/Ec1L_HXlcVQ/00036,/nas/datasets/voxceleb2/mp4_dev/id05332/Ec1L_HXlcVQ/00036.mp4,id05332,Ec1L_HXlcVQ,ref,0,1,0
5024,id05332/Ec1L_HXlcVQ/00027,/nas/datasets/voxceleb2/mp4_dev/id05332/Ec1L_HXlcVQ/00027.mp4,id05332,Ec1L_HXlcVQ,ref,0,1,0
5025,id05332/R1_2sr5B5qc/00040,/nas/datasets/voxceleb2/mp4_dev/id05332/R1_2sr5B5qc/00040.mp4,id05332,R1_2sr5B5qc,ref,0,1,0
5026,id05332/_sRlBXTvftc/00056,/nas/datasets/voxceleb2/mp4_dev/id05332/_sRlBXTvftc/00056.mp4,id05332,_sRlBXTvftc,ref,0,1,0
5027,id05332/nBE6l7dplWA/00075,/nas/datasets/voxceleb2/mp4_dev/id05332/nBE6l7dplWA/00075.mp4,id05332,nBE6l7dplWA,ref,0,1,0
5028,id05332/nBE6l7dplWA/00069,/nas/datasets/voxceleb2/mp4_dev/id05332/nBE6l7dplWA/00069.mp4,id05332,nBE6l7dplWA,ref,0,1,0
5029,id05332/rkYdgJPuuqA/00086,/nas/datasets/voxceleb2/mp4_dev/id05332/rkYdgJPuuqA/00086.mp4,id05332,rkYdgJPuuqA,ref,0,1,0
5030,id05383/HCb6lJSc2S0/00001,/nas/datasets/voxceleb2/mp4_dev/id05383/HCb6lJSc2S0/00001.mp4,id05383,HCb6lJSc2S0,ref,0,1,0
5031,id05383/HCb6lJSc2S0/00004,/nas/datasets/voxceleb2/mp4_dev/id05383/HCb6lJSc2S0/00004.mp4,id05383,HCb6lJSc2S0,ref,0,1,0
5032,id05383/HuqaHNtbGio/00007,/nas/datasets/voxceleb2/mp4_dev/id05383/HuqaHNtbGio/00007.mp4,id05383,HuqaHNtbGio,ref,0,1,0
5033,id05383/ejD7nJgEae0/00010,/nas/datasets/voxceleb2/mp4_dev/id05383/ejD7nJgEae0/00010.mp4,id05383,ejD7nJgEae0,ref,0,1,0
5034,id05383/kqRrYEskB6U/00013,/nas/datasets/voxceleb2/mp4_dev/id05383/kqRrYEskB6U/00013.mp4,id05383,kqRrYEskB6U,ref,0,1,0
5035,id05383/uYEL81gfg1I/00021,/nas/datasets/voxceleb2/mp4_dev/id05383/uYEL81gfg1I/00021.mp4,id05383,uYEL81gfg1I,ref,0,1,0
5036,id05383/y3ynE9YAthQ/00024,/nas/datasets/voxceleb2/mp4_dev/id05383/y3ynE9YAthQ/00024.mp4,id05383,y3ynE9YAthQ,ref,0,1,0
5037,id05383/y3ynE9YAthQ/00027,/nas/datasets/voxceleb2/mp4_dev/id05383/y3ynE9YAthQ/00027.mp4,id05383,y3ynE9YAthQ,ref,0,1,0
5038,id05383/yxXp9jh745I/00030,/nas/datasets/voxceleb2/mp4_dev/id05383/yxXp9jh745I/00030.mp4,id05383,yxXp9jh745I,ref,0,1,0
5039,id05383/yxXp9jh745I/00033,/nas/datasets/voxceleb2/mp4_dev/id05383/yxXp9jh745I/00033.mp4,id05383,yxXp9jh745I,ref,0,1,0
5040,id05434/1EkgAMh7HtA/00001,/nas/datasets/voxceleb2/mp4_dev/id05434/1EkgAMh7HtA/00001.mp4,id05434,1EkgAMh7HtA,ref,0,1,0
5041,id05434/66fMyEaRLDk/00029,/nas/datasets/voxceleb2/mp4_dev/id05434/66fMyEaRLDk/00029.mp4,id05434,66fMyEaRLDk,ref,0,1,0
5042,id05434/GAHSYXCG1pI/00108,/nas/datasets/voxceleb2/mp4_dev/id05434/GAHSYXCG1pI/00108.mp4,id05434,GAHSYXCG1pI,ref,0,1,0
5043,id05434/Yf0FsQ_fBkw/00158,/nas/datasets/voxceleb2/mp4_dev/id05434/Yf0FsQ_fBkw/00158.mp4,id05434,Yf0FsQ_fBkw,ref,0,1,0
5044,id05434/mnDgOmla7q0/00230,/nas/datasets/voxceleb2/mp4_dev/id05434/mnDgOmla7q0/00230.mp4,id05434,mnDgOmla7q0,ref,0,1,0
5045,id05434/mnDgOmla7q0/00217,/nas/datasets/voxceleb2/mp4_dev/id05434/mnDgOmla7q0/00217.mp4,id05434,mnDgOmla7q0,ref,0,1,0
5046,id05434/nxeWoT618W0/00260,/nas/datasets/voxceleb2/mp4_dev/id05434/nxeWoT618W0/00260.mp4,id05434,nxeWoT618W0,ref,0,1,0
5047,id05434/sdnkqpq53B8/00364,/nas/datasets/voxceleb2/mp4_dev/id05434/sdnkqpq53B8/00364.mp4,id05434,sdnkqpq53B8,ref,0,1,0
5048,id05434/tRGOp2c2EVE/00391,/nas/datasets/voxceleb2/mp4_dev/id05434/tRGOp2c2EVE/00391.mp4,id05434,tRGOp2c2EVE,ref,0,1,0
5049,id05434/z9WOzoH0N1Y/00449,/nas/datasets/voxceleb2/mp4_dev/id05434/z9WOzoH0N1Y/00449.mp4,id05434,z9WOzoH0N1Y,ref,0,1,0
5050,id05435/19sscNz5oe8/00001,/nas/datasets/voxceleb2/mp4_dev/id05435/19sscNz5oe8/00001.mp4,id05435,19sscNz5oe8,ref,0,1,0
5051,id05435/DqtQNTyTvpE/00041,/nas/datasets/voxceleb2/mp4_dev/id05435/DqtQNTyTvpE/00041.mp4,id05435,DqtQNTyTvpE,ref,0,1,0
5052,id05435/GtC7L-gAfnU/00090,/nas/datasets/voxceleb2/mp4_dev/id05435/GtC7L-gAfnU/00090.mp4,id05435,GtC7L-gAfnU,ref,0,1,0
5053,id05435/I-5zZSSrEPU/00095,/nas/datasets/voxceleb2/mp4_dev/id05435/I-5zZSSrEPU/00095.mp4,id05435,I-5zZSSrEPU,ref,0,1,0
5054,id05435/UjuzP4G2Hvg/00112,/nas/datasets/voxceleb2/mp4_dev/id05435/UjuzP4G2Hvg/00112.mp4,id05435,UjuzP4G2Hvg,ref,0,1,0
5055,id05435/fGNa-PiubTw/00150,/nas/datasets/voxceleb2/mp4_dev/id05435/fGNa-PiubTw/00150.mp4,id05435,fGNa-PiubTw,ref,0,1,0
5056,id05435/iqIDtTh7ck4/00211,/nas/datasets/voxceleb2/mp4_dev/id05435/iqIDtTh7ck4/00211.mp4,id05435,iqIDtTh7ck4,ref,0,1,0
5057,id05435/iqIDtTh7ck4/00190,/nas/datasets/voxceleb2/mp4_dev/id05435/iqIDtTh7ck4/00190.mp4,id05435,iqIDtTh7ck4,ref,0,1,0
5058,id05435/n67a-kXKhx4/00237,/nas/datasets/voxceleb2/mp4_dev/id05435/n67a-kXKhx4/00237.mp4,id05435,n67a-kXKhx4,ref,0,1,0
5059,id05435/sxWJuo15Z_w/00273,/nas/datasets/voxceleb2/mp4_dev/id05435/sxWJuo15Z_w/00273.mp4,id05435,sxWJuo15Z_w,ref,0,1,0
5060,id05478/1U_9HC4ksrI/00001,/nas/datasets/voxceleb2/mp4_dev/id05478/1U_9HC4ksrI/00001.mp4,id05478,1U_9HC4ksrI,ref,0,1,0
5061,id05478/8FWnF-k5FkU/00044,/nas/datasets/voxceleb2/mp4_dev/id05478/8FWnF-k5FkU/00044.mp4,id05478,8FWnF-k5FkU,ref,0,1,0
5062,id05478/F7QHklMrTxk/00062,/nas/datasets/voxceleb2/mp4_dev/id05478/F7QHklMrTxk/00062.mp4,id05478,F7QHklMrTxk,ref,0,1,0
5063,id05478/HxYGMse79Ds/00076,/nas/datasets/voxceleb2/mp4_dev/id05478/HxYGMse79Ds/00076.mp4,id05478,HxYGMse79Ds,ref,0,1,0
5064,id05478/L1BJJCsPkkg/00102,/nas/datasets/voxceleb2/mp4_dev/id05478/L1BJJCsPkkg/00102.mp4,id05478,L1BJJCsPkkg,ref,0,1,0
5065,id05478/TV47p-x8NIo/00126,/nas/datasets/voxceleb2/mp4_dev/id05478/TV47p-x8NIo/00126.mp4,id05478,TV47p-x8NIo,ref,0,1,0
5066,id05478/kDdpJ5k3GiM/00164,/nas/datasets/voxceleb2/mp4_dev/id05478/kDdpJ5k3GiM/00164.mp4,id05478,kDdpJ5k3GiM,ref,0,1,0
5067,id05478/oYl1luOtDzs/00186,/nas/datasets/voxceleb2/mp4_dev/id05478/oYl1luOtDzs/00186.mp4,id05478,oYl1luOtDzs,ref,0,1,0
5068,id05478/uOaLXBji5Vk/00213,/nas/datasets/voxceleb2/mp4_dev/id05478/uOaLXBji5Vk/00213.mp4,id05478,uOaLXBji5Vk,ref,0,1,0
5069,id05478/zWZmwiuJoGg/00250,/nas/datasets/voxceleb2/mp4_dev/id05478/zWZmwiuJoGg/00250.mp4,id05478,zWZmwiuJoGg,ref,0,1,0
5070,id05479/3RWxLQQ7sT8/00001,/nas/datasets/voxceleb2/mp4_dev/id05479/3RWxLQQ7sT8/00001.mp4,id05479,3RWxLQQ7sT8,ref,0,1,0
5071,id05479/7IIrBwWNT5E/00003,/nas/datasets/voxceleb2/mp4_dev/id05479/7IIrBwWNT5E/00003.mp4,id05479,7IIrBwWNT5E,ref,0,1,0
5072,id05479/MbTbyYmwu0Q/00005,/nas/datasets/voxceleb2/mp4_dev/id05479/MbTbyYmwu0Q/00005.mp4,id05479,MbTbyYmwu0Q,ref,0,1,0
5073,id05479/XVz-oJKPdmk/00007,/nas/datasets/voxceleb2/mp4_dev/id05479/XVz-oJKPdmk/00007.mp4,id05479,XVz-oJKPdmk,ref,0,1,0
5074,id05479/XyUPo1kmDnk/00009,/nas/datasets/voxceleb2/mp4_dev/id05479/XyUPo1kmDnk/00009.mp4,id05479,XyUPo1kmDnk,ref,0,1,0
5075,id05479/gOpO5kSCV1I/00014,/nas/datasets/voxceleb2/mp4_dev/id05479/gOpO5kSCV1I/00014.mp4,id05479,gOpO5kSCV1I,ref,0,1,0
5076,id05479/gOpO5kSCV1I/00012,/nas/datasets/voxceleb2/mp4_dev/id05479/gOpO5kSCV1I/00012.mp4,id05479,gOpO5kSCV1I,ref,0,1,0
5077,id05479/gOpO5kSCV1I/00010,/nas/datasets/voxceleb2/mp4_dev/id05479/gOpO5kSCV1I/00010.mp4,id05479,gOpO5kSCV1I,ref,0,1,0
5078,id05479/j5vL8U_80uU/00017,/nas/datasets/voxceleb2/mp4_dev/id05479/j5vL8U_80uU/00017.mp4,id05479,j5vL8U_80uU,ref,0,1,0
5079,id05479/j5vL8U_80uU/00019,/nas/datasets/voxceleb2/mp4_dev/id05479/j5vL8U_80uU/00019.mp4,id05479,j5vL8U_80uU,ref,0,1,0
5080,id05576/0ncRWfcc8Y8/00001,/nas/datasets/voxceleb2/mp4_dev/id05576/0ncRWfcc8Y8/00001.mp4,id05576,0ncRWfcc8Y8,ref,0,1,0
5081,id05576/5_R0ofJDQZc/00045,/nas/datasets/voxceleb2/mp4_dev/id05576/5_R0ofJDQZc/00045.mp4,id05576,5_R0ofJDQZc,ref,0,1,0
5082,id05576/AeWDsCyDLNw/00079,/nas/datasets/voxceleb2/mp4_dev/id05576/AeWDsCyDLNw/00079.mp4,id05576,AeWDsCyDLNw,ref,0,1,0
5083,id05576/Eq8UMs_7lAw/00140,/nas/datasets/voxceleb2/mp4_dev/id05576/Eq8UMs_7lAw/00140.mp4,id05576,Eq8UMs_7lAw,ref,0,1,0
5084,id05576/TU_tyQWIFLM/00201,/nas/datasets/voxceleb2/mp4_dev/id05576/TU_tyQWIFLM/00201.mp4,id05576,TU_tyQWIFLM,ref,0,1,0
5085,id05576/UJ6JTRHUFL4/00218,/nas/datasets/voxceleb2/mp4_dev/id05576/UJ6JTRHUFL4/00218.mp4,id05576,UJ6JTRHUFL4,ref,0,1,0
