,Unnamed: 0,videoname,filepath,poi,context,model,label,in_tst,in_ref
25298,25298,25298,InTheWild/release_in_the_wild/25298.wav,Alec Guinness,25298,bona-fide,0,1,1
25299,25299,25299,InTheWild/release_in_the_wild/25299.wav,Barack Obama,25299,bona-fide,0,1,1
25300,25300,25300,InTheWild/release_in_the_wild/25300.wav,Barack Obama,25300,bona-fide,0,1,1
25301,25301,25301,InTheWild/release_in_the_wild/25301.wav,Bernie Sanders,25301,spoof,1,1,0
25302,25302,25302,InTheWild/release_in_the_wild/25302.wav,Barack Obama,25302,bona-fide,0,1,1
25303,25303,25303,InTheWild/release_in_the_wild/25303.wav,Barack Obama,25303,bona-fide,0,1,1
25304,25304,25304,InTheWild/release_in_the_wild/25304.wav,Lyndon Johnson,25304,bona-fide,0,1,1
25305,25305,25305,InTheWild/release_in_the_wild/25305.wav,Alec Guinness,25305,spoof,1,1,0
25306,25306,25306,InTheWild/release_in_the_wild/25306.wav,Bill Clinton,25306,bona-fide,0,1,1
25307,25307,25307,InTheWild/release_in_the_wild/25307.wav,Donald Trump,25307,bona-fide,0,1,1
25308,25308,25308,InTheWild/release_in_the_wild/25308.wav,Ayn Rand,25308,spoof,1,1,0
25309,25309,25309,InTheWild/release_in_the_wild/25309.wav,Bernie Sanders,25309,spoof,1,1,0
25310,25310,25310,InTheWild/release_in_the_wild/25310.wav,Ayn Rand,25310,bona-fide,0,1,1
25311,25311,25311,InTheWild/release_in_the_wild/25311.wav,Bill Clinton,25311,spoof,1,1,0
25312,25312,25312,InTheWild/release_in_the_wild/25312.wav,Queen Elizabeth II,25312,spoof,1,1,0
25313,25313,25313,InTheWild/release_in_the_wild/25313.wav,Gilbert Gottfried,25313,bona-fide,0,1,1
25314,25314,25314,InTheWild/release_in_the_wild/25314.wav,Donald Trump,25314,bona-fide,0,1,1
25315,25315,25315,InTheWild/release_in_the_wild/25315.wav,Alec Guinness,25315,bona-fide,0,1,1
25316,25316,25316,InTheWild/release_in_the_wild/25316.wav,Arnold Schwarzenegger,25316,bona-fide,0,1,1
25317,25317,25317,InTheWild/release_in_the_wild/25317.wav,Ayn Rand,25317,bona-fide,0,1,1
25318,25318,25318,InTheWild/release_in_the_wild/25318.wav,Donald Trump,25318,bona-fide,0,1,1
25319,25319,25319,InTheWild/release_in_the_wild/25319.wav,Donald Trump,25319,spoof,1,1,0
25320,25320,25320,InTheWild/release_in_the_wild/25320.wav,Ayn Rand,25320,bona-fide,0,1,1
25321,25321,25321,InTheWild/release_in_the_wild/25321.wav,Martin Luther King,25321,spoof,1,1,0
25322,25322,25322,InTheWild/release_in_the_wild/25322.wav,Barack Obama,25322,bona-fide,0,1,1
25323,25323,25323,InTheWild/release_in_the_wild/25323.wav,Bernie Sanders,25323,spoof,1,1,0
25324,25324,25324,InTheWild/release_in_the_wild/25324.wav,Alec Guinness,25324,spoof,1,1,0
25325,25325,25325,InTheWild/release_in_the_wild/25325.wav,Donald Trump,25325,bona-fide,0,1,1
25326,25326,25326,InTheWild/release_in_the_wild/25326.wav,Donald Trump,25326,bona-fide,0,1,1
25327,25327,25327,InTheWild/release_in_the_wild/25327.wav,Bernie Sanders,25327,bona-fide,0,1,1
25328,25328,25328,InTheWild/release_in_the_wild/25328.wav,Louis Farrakhan,25328,bona-fide,0,1,1
25329,25329,25329,InTheWild/release_in_the_wild/25329.wav,Christopher Hitchens,25329,bona-fide,0,1,1
25330,25330,25330,InTheWild/release_in_the_wild/25330.wav,Alec Guinness,25330,bona-fide,0,1,1
25331,25331,25331,InTheWild/release_in_the_wild/25331.wav,Queen Elizabeth II,25331,spoof,1,1,0
25332,25332,25332,InTheWild/release_in_the_wild/25332.wav,Alec Guinness,25332,bona-fide,0,1,1
25333,25333,25333,InTheWild/release_in_the_wild/25333.wav,Ronald Reagan,25333,bona-fide,0,1,1
25334,25334,25334,InTheWild/release_in_the_wild/25334.wav,Bernie Sanders,25334,bona-fide,0,1,1
25335,25335,25335,InTheWild/release_in_the_wild/25335.wav,Milton Friedman,25335,bona-fide,0,1,1
25336,25336,25336,InTheWild/release_in_the_wild/25336.wav,Alec Guinness,25336,spoof,1,1,0
25337,25337,25337,InTheWild/release_in_the_wild/25337.wav,Mark Zuckerberg,25337,spoof,1,1,0
25338,25338,25338,InTheWild/release_in_the_wild/25338.wav,George Carlin,25338,bona-fide,0,1,1
25339,25339,25339,InTheWild/release_in_the_wild/25339.wav,Ayn Rand,25339,spoof,1,1,0
25340,25340,25340,InTheWild/release_in_the_wild/25340.wav,Donald Trump,25340,spoof,1,1,0
25341,25341,25341,InTheWild/release_in_the_wild/25341.wav,Bill Clinton,25341,spoof,1,1,0
25342,25342,25342,InTheWild/release_in_the_wild/25342.wav,Nick Offerman,25342,bona-fide,0,1,1
25343,25343,25343,InTheWild/release_in_the_wild/25343.wav,Louis Farrakhan,25343,bona-fide,0,1,1
25344,25344,25344,InTheWild/release_in_the_wild/25344.wav,FDR,25344,bona-fide,0,1,1
25345,25345,25345,InTheWild/release_in_the_wild/25345.wav,Ronald Reagan,25345,bona-fide,0,1,1
25346,25346,25346,InTheWild/release_in_the_wild/25346.wav,Louis Farrakhan,25346,bona-fide,0,1,1
25347,25347,25347,InTheWild/release_in_the_wild/25347.wav,Louis C.K.,25347,spoof,1,1,0
25348,25348,25348,InTheWild/release_in_the_wild/25348.wav,Alec Guinness,25348,spoof,1,1,0
25349,25349,25349,InTheWild/release_in_the_wild/25349.wav,Bill Clinton,25349,bona-fide,0,1,1
25350,25350,25350,InTheWild/release_in_the_wild/25350.wav,Alec Guinness,25350,spoof,1,1,0
25351,25351,25351,InTheWild/release_in_the_wild/25351.wav,Christopher Hitchens,25351,spoof,1,1,0
25352,25352,25352,InTheWild/release_in_the_wild/25352.wav,Bernie Sanders,25352,spoof,1,1,0
25353,25353,25353,InTheWild/release_in_the_wild/25353.wav,Alec Guinness,25353,spoof,1,1,0
25354,25354,25354,InTheWild/release_in_the_wild/25354.wav,Donald Trump,25354,bona-fide,0,1,1
25355,25355,25355,InTheWild/release_in_the_wild/25355.wav,Bill Clinton,25355,spoof,1,1,0
25356,25356,25356,InTheWild/release_in_the_wild/25356.wav,Alec Guinness,25356,spoof,1,1,0
25357,25357,25357,InTheWild/release_in_the_wild/25357.wav,Bernie Sanders,25357,spoof,1,1,0
25358,25358,25358,InTheWild/release_in_the_wild/25358.wav,Alec Guinness,25358,spoof,1,1,0
25359,25359,25359,InTheWild/release_in_the_wild/25359.wav,JFK,25359,spoof,1,1,0
25360,25360,25360,InTheWild/release_in_the_wild/25360.wav,Ronald Reagan,25360,bona-fide,0,1,1
25361,25361,25361,InTheWild/release_in_the_wild/25361.wav,The Notorious B.I.G.,25361,spoof,1,1,0
25362,25362,25362,InTheWild/release_in_the_wild/25362.wav,Bob Ross,25362,bona-fide,0,1,1
25363,25363,25363,InTheWild/release_in_the_wild/25363.wav,Nelson Mandela,25363,spoof,1,1,0
25364,25364,25364,InTheWild/release_in_the_wild/25364.wav,Bernie Sanders,25364,bona-fide,0,1,1
25365,25365,25365,InTheWild/release_in_the_wild/25365.wav,Mark Zuckerberg,25365,spoof,1,1,0
25366,25366,25366,InTheWild/release_in_the_wild/25366.wav,Dwight Eisenhower,25366,spoof,1,1,0
25367,25367,25367,InTheWild/release_in_the_wild/25367.wav,Martin Luther King,25367,spoof,1,1,0
25368,25368,25368,InTheWild/release_in_the_wild/25368.wav,Bernie Sanders,25368,spoof,1,1,0
25369,25369,25369,InTheWild/release_in_the_wild/25369.wav,Ayn Rand,25369,spoof,1,1,0
25370,25370,25370,InTheWild/release_in_the_wild/25370.wav,Bill Clinton,25370,spoof,1,1,0
25371,25371,25371,InTheWild/release_in_the_wild/25371.wav,Ronald Reagan,25371,spoof,1,1,0
25372,25372,25372,InTheWild/release_in_the_wild/25372.wav,Barack Obama,25372,bona-fide,0,1,1
25373,25373,25373,InTheWild/release_in_the_wild/25373.wav,Donald Trump,25373,bona-fide,0,1,1
25374,25374,25374,InTheWild/release_in_the_wild/25374.wav,Harry Truman,25374,bona-fide,0,1,1
25375,25375,25375,InTheWild/release_in_the_wild/25375.wav,Bill Clinton,25375,bona-fide,0,1,1
25376,25376,25376,InTheWild/release_in_the_wild/25376.wav,Winston Churchill,25376,bona-fide,0,1,1
25377,25377,25377,InTheWild/release_in_the_wild/25377.wav,Donald Trump,25377,bona-fide,0,1,1
25378,25378,25378,InTheWild/release_in_the_wild/25378.wav,Adam Driver,25378,bona-fide,0,1,1
25379,25379,25379,InTheWild/release_in_the_wild/25379.wav,Ronald Reagan,25379,bona-fide,0,1,1
25380,25380,25380,InTheWild/release_in_the_wild/25380.wav,Alec Guinness,25380,spoof,1,1,0
25381,25381,25381,InTheWild/release_in_the_wild/25381.wav,Ayn Rand,25381,bona-fide,0,1,1
25382,25382,25382,InTheWild/release_in_the_wild/25382.wav,Bernie Sanders,25382,spoof,1,1,0
25383,25383,25383,InTheWild/release_in_the_wild/25383.wav,FDR,25383,bona-fide,0,1,1
25384,25384,25384,InTheWild/release_in_the_wild/25384.wav,Bill Clinton,25384,spoof,1,1,0
25385,25385,25385,InTheWild/release_in_the_wild/25385.wav,Barack Obama,25385,bona-fide,0,1,1
25386,25386,25386,InTheWild/release_in_the_wild/25386.wav,Bill Clinton,25386,bona-fide,0,1,1
25387,25387,25387,InTheWild/release_in_the_wild/25387.wav,Donald Trump,25387,bona-fide,0,1,1
25388,25388,25388,InTheWild/release_in_the_wild/25388.wav,Ayn Rand,25388,bona-fide,0,1,1
25389,25389,25389,InTheWild/release_in_the_wild/25389.wav,Dwight Eisenhower,25389,bona-fide,0,1,1
25390,25390,25390,InTheWild/release_in_the_wild/25390.wav,Barack Obama,25390,bona-fide,0,1,1
25391,25391,25391,InTheWild/release_in_the_wild/25391.wav,Dwight Eisenhower,25391,bona-fide,0,1,1
25392,25392,25392,InTheWild/release_in_the_wild/25392.wav,Christopher Hitchens,25392,spoof,1,1,0
25393,25393,25393,InTheWild/release_in_the_wild/25393.wav,Barack Obama,25393,spoof,1,1,0
25394,25394,25394,InTheWild/release_in_the_wild/25394.wav,Martin Luther King,25394,spoof,1,1,0
25395,25395,25395,InTheWild/release_in_the_wild/25395.wav,Ayn Rand,25395,spoof,1,1,0
25396,25396,25396,InTheWild/release_in_the_wild/25396.wav,Alec Guinness,25396,bona-fide,0,1,1
25397,25397,25397,InTheWild/release_in_the_wild/25397.wav,Alan Watts,25397,bona-fide,0,1,1
25398,25398,25398,InTheWild/release_in_the_wild/25398.wav,Donald Trump,25398,bona-fide,0,1,1
25399,25399,25399,InTheWild/release_in_the_wild/25399.wav,Donald Trump,25399,bona-fide,0,1,1
25400,25400,25400,InTheWild/release_in_the_wild/25400.wav,Ayn Rand,25400,spoof,1,1,0
25401,25401,25401,InTheWild/release_in_the_wild/25401.wav,Bernie Sanders,25401,spoof,1,1,0
25402,25402,25402,InTheWild/release_in_the_wild/25402.wav,Alexandria Ocasio-Cortez,25402,bona-fide,0,1,1
25403,25403,25403,InTheWild/release_in_the_wild/25403.wav,Ronald Reagan,25403,bona-fide,0,1,1
25404,25404,25404,InTheWild/release_in_the_wild/25404.wav,Donald Trump,25404,bona-fide,0,1,1
25405,25405,25405,InTheWild/release_in_the_wild/25405.wav,Alec Guinness,25405,spoof,1,1,0
25406,25406,25406,InTheWild/release_in_the_wild/25406.wav,Alec Guinness,25406,spoof,1,1,0
25407,25407,25407,InTheWild/release_in_the_wild/25407.wav,Louis C.K.,25407,spoof,1,1,0
25408,25408,25408,InTheWild/release_in_the_wild/25408.wav,Kanye West,25408,bona-fide,0,1,1
25409,25409,25409,InTheWild/release_in_the_wild/25409.wav,Bill Burr,25409,bona-fide,0,1,1
25410,25410,25410,InTheWild/release_in_the_wild/25410.wav,Barack Obama,25410,bona-fide,0,1,1
25411,25411,25411,InTheWild/release_in_the_wild/25411.wav,Donald Trump,25411,bona-fide,0,1,1
25412,25412,25412,InTheWild/release_in_the_wild/25412.wav,Orson Welles,25412,bona-fide,0,1,1
25413,25413,25413,InTheWild/release_in_the_wild/25413.wav,Ayn Rand,25413,bona-fide,0,1,1
25414,25414,25414,InTheWild/release_in_the_wild/25414.wav,Ayn Rand,25414,bona-fide,0,1,1
25415,25415,25415,InTheWild/release_in_the_wild/25415.wav,FDR,25415,bona-fide,0,1,1
25416,25416,25416,InTheWild/release_in_the_wild/25416.wav,Donald Trump,25416,bona-fide,0,1,1
25417,25417,25417,InTheWild/release_in_the_wild/25417.wav,Ronald Reagan,25417,bona-fide,0,1,1
25418,25418,25418,InTheWild/release_in_the_wild/25418.wav,Ayn Rand,25418,spoof,1,1,0
25419,25419,25419,InTheWild/release_in_the_wild/25419.wav,Ronald Reagan,25419,bona-fide,0,1,1
25420,25420,25420,InTheWild/release_in_the_wild/25420.wav,Bernie Sanders,25420,spoof,1,1,0
25421,25421,25421,InTheWild/release_in_the_wild/25421.wav,Martin Luther King,25421,spoof,1,1,0
25422,25422,25422,InTheWild/release_in_the_wild/25422.wav,JFK,25422,spoof,1,1,0
25423,25423,25423,InTheWild/release_in_the_wild/25423.wav,Bernie Sanders,25423,bona-fide,0,1,1
25424,25424,25424,InTheWild/release_in_the_wild/25424.wav,JFK,25424,bona-fide,0,1,1
25425,25425,25425,InTheWild/release_in_the_wild/25425.wav,Mitch Hedberg,25425,spoof,1,1,0
25426,25426,25426,InTheWild/release_in_the_wild/25426.wav,Bill Clinton,25426,bona-fide,0,1,1
25427,25427,25427,InTheWild/release_in_the_wild/25427.wav,Alec Guinness,25427,spoof,1,1,0
25428,25428,25428,InTheWild/release_in_the_wild/25428.wav,Barack Obama,25428,bona-fide,0,1,1
25429,25429,25429,InTheWild/release_in_the_wild/25429.wav,Orson Welles,25429,spoof,1,1,0
25430,25430,25430,InTheWild/release_in_the_wild/25430.wav,Martin Luther King,25430,spoof,1,1,0
25431,25431,25431,InTheWild/release_in_the_wild/25431.wav,Boris Johnson,25431,spoof,1,1,0
25432,25432,25432,InTheWild/release_in_the_wild/25432.wav,Mark Zuckerberg,25432,bona-fide,0,1,1
25433,25433,25433,InTheWild/release_in_the_wild/25433.wav,Bernie Sanders,25433,bona-fide,0,1,1
25434,25434,25434,InTheWild/release_in_the_wild/25434.wav,Christopher Hitchens,25434,bona-fide,0,1,1
25435,25435,25435,InTheWild/release_in_the_wild/25435.wav,Donald Trump,25435,bona-fide,0,1,1
25436,25436,25436,InTheWild/release_in_the_wild/25436.wav,Donald Trump,25436,bona-fide,0,1,1
25437,25437,25437,InTheWild/release_in_the_wild/25437.wav,JFK,25437,bona-fide,0,1,1
25438,25438,25438,InTheWild/release_in_the_wild/25438.wav,William F. Buckley,25438,spoof,1,1,0
25439,25439,25439,InTheWild/release_in_the_wild/25439.wav,Donald Trump,25439,bona-fide,0,1,1
25440,25440,25440,InTheWild/release_in_the_wild/25440.wav,Ronald Reagan,25440,bona-fide,0,1,1
25441,25441,25441,InTheWild/release_in_the_wild/25441.wav,Tucker Carlson,25441,spoof,1,1,0
25442,25442,25442,InTheWild/release_in_the_wild/25442.wav,Bill Clinton,25442,bona-fide,0,1,1
25443,25443,25443,InTheWild/release_in_the_wild/25443.wav,Alexandria Ocasio-Cortez,25443,bona-fide,0,1,1
25444,25444,25444,InTheWild/release_in_the_wild/25444.wav,Barack Obama,25444,bona-fide,0,1,1
25445,25445,25445,InTheWild/release_in_the_wild/25445.wav,Ayn Rand,25445,spoof,1,1,0
25446,25446,25446,InTheWild/release_in_the_wild/25446.wav,Ronald Reagan,25446,bona-fide,0,1,1
25447,25447,25447,InTheWild/release_in_the_wild/25447.wav,Adam Driver,25447,spoof,1,1,0
25448,25448,25448,InTheWild/release_in_the_wild/25448.wav,Bill Clinton,25448,bona-fide,0,1,1
25449,25449,25449,InTheWild/release_in_the_wild/25449.wav,Milton Friedman,25449,bona-fide,0,1,1
25450,25450,25450,InTheWild/release_in_the_wild/25450.wav,Boris Johnson,25450,spoof,1,1,0
25451,25451,25451,InTheWild/release_in_the_wild/25451.wav,Donald Trump,25451,bona-fide,0,1,1
25452,25452,25452,InTheWild/release_in_the_wild/25452.wav,Bill Burr,25452,bona-fide,0,1,1
25453,25453,25453,InTheWild/release_in_the_wild/25453.wav,Martin Luther King,25453,bona-fide,0,1,1
25454,25454,25454,InTheWild/release_in_the_wild/25454.wav,Christopher Hitchens,25454,bona-fide,0,1,1
25455,25455,25455,InTheWild/release_in_the_wild/25455.wav,Donald Trump,25455,bona-fide,0,1,1
25456,25456,25456,InTheWild/release_in_the_wild/25456.wav,Mr. Rogers,25456,spoof,1,1,0
25457,25457,25457,InTheWild/release_in_the_wild/25457.wav,Mark Zuckerberg,25457,spoof,1,1,0
25458,25458,25458,InTheWild/release_in_the_wild/25458.wav,Bill Clinton,25458,bona-fide,0,1,1
25459,25459,25459,InTheWild/release_in_the_wild/25459.wav,Donald Trump,25459,bona-fide,0,1,1
25460,25460,25460,InTheWild/release_in_the_wild/25460.wav,Donald Trump,25460,bona-fide,0,1,1
25461,25461,25461,InTheWild/release_in_the_wild/25461.wav,Donald Trump,25461,bona-fide,0,1,1
25462,25462,25462,InTheWild/release_in_the_wild/25462.wav,Bernie Sanders,25462,bona-fide,0,1,1
25463,25463,25463,InTheWild/release_in_the_wild/25463.wav,Orson Welles,25463,spoof,1,1,0
25464,25464,25464,InTheWild/release_in_the_wild/25464.wav,Arnold Schwarzenegger,25464,bona-fide,0,1,1
25465,25465,25465,InTheWild/release_in_the_wild/25465.wav,Martin Luther King,25465,bona-fide,0,1,1
25466,25466,25466,InTheWild/release_in_the_wild/25466.wav,Donald Trump,25466,bona-fide,0,1,1
25467,25467,25467,InTheWild/release_in_the_wild/25467.wav,Donald Trump,25467,bona-fide,0,1,1
25468,25468,25468,InTheWild/release_in_the_wild/25468.wav,Kanye West,25468,bona-fide,0,1,1
25469,25469,25469,InTheWild/release_in_the_wild/25469.wav,Alec Guinness,25469,bona-fide,0,1,1
25470,25470,25470,InTheWild/release_in_the_wild/25470.wav,Ayn Rand,25470,spoof,1,1,0
25471,25471,25471,InTheWild/release_in_the_wild/25471.wav,Malcolm X,25471,bona-fide,0,1,1
25472,25472,25472,InTheWild/release_in_the_wild/25472.wav,Mark Zuckerberg,25472,bona-fide,0,1,1
25473,25473,25473,InTheWild/release_in_the_wild/25473.wav,Donald Trump,25473,bona-fide,0,1,1
25474,25474,25474,InTheWild/release_in_the_wild/25474.wav,George Carlin,25474,bona-fide,0,1,1
25475,25475,25475,InTheWild/release_in_the_wild/25475.wav,Bill Clinton,25475,spoof,1,1,0
25476,25476,25476,InTheWild/release_in_the_wild/25476.wav,Donald Trump,25476,bona-fide,0,1,1
25477,25477,25477,InTheWild/release_in_the_wild/25477.wav,Barack Obama,25477,bona-fide,0,1,1
25478,25478,25478,InTheWild/release_in_the_wild/25478.wav,Winston Churchill,25478,bona-fide,0,1,1
25479,25479,25479,InTheWild/release_in_the_wild/25479.wav,Ayn Rand,25479,bona-fide,0,1,1
25480,25480,25480,InTheWild/release_in_the_wild/25480.wav,Ronald Reagan,25480,spoof,1,1,0
25481,25481,25481,InTheWild/release_in_the_wild/25481.wav,Ronald Reagan,25481,spoof,1,1,0
25482,25482,25482,InTheWild/release_in_the_wild/25482.wav,Mark Zuckerberg,25482,bona-fide,0,1,1
25483,25483,25483,InTheWild/release_in_the_wild/25483.wav,Bernie Sanders,25483,bona-fide,0,1,1
25484,25484,25484,InTheWild/release_in_the_wild/25484.wav,Barack Obama,25484,bona-fide,0,1,1
25485,25485,25485,InTheWild/release_in_the_wild/25485.wav,Bernie Sanders,25485,bona-fide,0,1,1
25486,25486,25486,InTheWild/release_in_the_wild/25486.wav,Ronald Reagan,25486,spoof,1,1,0
25487,25487,25487,InTheWild/release_in_the_wild/25487.wav,Barack Obama,25487,bona-fide,0,1,1
25488,25488,25488,InTheWild/release_in_the_wild/25488.wav,Ronald Reagan,25488,spoof,1,1,0
25489,25489,25489,InTheWild/release_in_the_wild/25489.wav,Donald Trump,25489,bona-fide,0,1,1
25490,25490,25490,InTheWild/release_in_the_wild/25490.wav,Bill Clinton,25490,bona-fide,0,1,1
25491,25491,25491,InTheWild/release_in_the_wild/25491.wav,Bernie Sanders,25491,bona-fide,0,1,1
25492,25492,25492,InTheWild/release_in_the_wild/25492.wav,Dwight Eisenhower,25492,bona-fide,0,1,1
25493,25493,25493,InTheWild/release_in_the_wild/25493.wav,Barack Obama,25493,bona-fide,0,1,1
25494,25494,25494,InTheWild/release_in_the_wild/25494.wav,Alec Guinness,25494,bona-fide,0,1,1
25495,25495,25495,InTheWild/release_in_the_wild/25495.wav,Milton Friedman,25495,bona-fide,0,1,1
25496,25496,25496,InTheWild/release_in_the_wild/25496.wav,Alec Guinness,25496,spoof,1,1,0
25497,25497,25497,InTheWild/release_in_the_wild/25497.wav,Ayn Rand,25497,spoof,1,1,0
25498,25498,25498,InTheWild/release_in_the_wild/25498.wav,Ronald Reagan,25498,spoof,1,1,0
25499,25499,25499,InTheWild/release_in_the_wild/25499.wav,Alec Guinness,25499,bona-fide,0,1,1
25500,25500,25500,InTheWild/release_in_the_wild/25500.wav,Boris Johnson,25500,bona-fide,0,1,1
25501,25501,25501,InTheWild/release_in_the_wild/25501.wav,Alec Guinness,25501,spoof,1,1,0
25502,25502,25502,InTheWild/release_in_the_wild/25502.wav,Barack Obama,25502,bona-fide,0,1,1
25503,25503,25503,InTheWild/release_in_the_wild/25503.wav,Bill Clinton,25503,spoof,1,1,0
25504,25504,25504,InTheWild/release_in_the_wild/25504.wav,Donald Trump,25504,bona-fide,0,1,1
25505,25505,25505,InTheWild/release_in_the_wild/25505.wav,Ayn Rand,25505,spoof,1,1,0
25506,25506,25506,InTheWild/release_in_the_wild/25506.wav,Bill Clinton,25506,bona-fide,0,1,1
25507,25507,25507,InTheWild/release_in_the_wild/25507.wav,Donald Trump,25507,bona-fide,0,1,1
25508,25508,25508,InTheWild/release_in_the_wild/25508.wav,Norm MacDonald,25508,spoof,1,1,0
25509,25509,25509,InTheWild/release_in_the_wild/25509.wav,Donald Trump,25509,bona-fide,0,1,1
25510,25510,25510,InTheWild/release_in_the_wild/25510.wav,George Carlin,25510,bona-fide,0,1,1
25511,25511,25511,InTheWild/release_in_the_wild/25511.wav,Barack Obama,25511,bona-fide,0,1,1
25512,25512,25512,InTheWild/release_in_the_wild/25512.wav,Barack Obama,25512,bona-fide,0,1,1
25513,25513,25513,InTheWild/release_in_the_wild/25513.wav,Bernie Sanders,25513,spoof,1,1,0
25514,25514,25514,InTheWild/release_in_the_wild/25514.wav,Bill Burr,25514,bona-fide,0,1,1
25515,25515,25515,InTheWild/release_in_the_wild/25515.wav,Alec Guinness,25515,bona-fide,0,1,1
25516,25516,25516,InTheWild/release_in_the_wild/25516.wav,Alec Guinness,25516,spoof,1,1,0
25517,25517,25517,InTheWild/release_in_the_wild/25517.wav,Christopher Hitchens,25517,bona-fide,0,1,1
25518,25518,25518,InTheWild/release_in_the_wild/25518.wav,Ronald Reagan,25518,spoof,1,1,0
25519,25519,25519,InTheWild/release_in_the_wild/25519.wav,Martin Luther King,25519,bona-fide,0,1,1
